annotation_count,api_path,artist_names,full_title,header_image_thumbnail_url,header_image_url,id,lyrics_owner_id,lyrics_state,path,pyongs_count,relationships_index_url,release_date_components,release_date_for_display,release_date_with_abbreviated_month_for_display,song_art_image_thumbnail_url,song_art_image_url,stats,title,title_with_featured,url,featured_artists,primary_artist,stat_unreviewed_annotations,stat_hot,stat_pageviews,primary_artist_api_path,primary_artist_header_image_url,primary_artist_id,primary_artist_image_url,primary_artist_is_meme_verified,primary_artist_is_verified,primary_artist_name,primary_artist_url,stat_concurrents,primary_artist_iq
0,/songs/2120774,A.R. Rahman (Ft. Naresh Iyer & Shreya Ghoshal),Munbe Vaa by A.R. Rahman (Ft. Naresh Iyer & Shreya Ghoshal),https://images.genius.com/5b5235f7609b861d394ebe52033b595e.300x300x1.jpg,https://images.genius.com/5b5235f7609b861d394ebe52033b595e.1000x1000x1.jpg,2120774,9563107,complete,/Ar-rahman-munbe-vaa-lyrics,,https://genius.com/Ar-rahman-munbe-vaa-sample,"{'year': 2006, 'month': 12, 'day': 8}","December 8, 2006","Dec. 8, 2006",https://images.genius.com/5b5235f7609b861d394ebe52033b595e.300x300x1.jpg,https://images.genius.com/5b5235f7609b861d394ebe52033b595e.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 259565}",Munbe Vaa,Munbe Vaa (Ft. Naresh Iyer & Shreya Ghoshal),https://genius.com/Ar-rahman-munbe-vaa-lyrics,"[{'api_path': '/artists/1830997', 'header_image_url': 'https://images.genius.com/b0758df1fbcacbd26dce23dd50ddcd9e.580x420x1.jpg', 'id': 1830997, 'image_url': 'https://images.genius.com/a56407e35464a91f4459deafbf2a3365.435x435x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Naresh Iyer', 'url': 'https://genius.com/artists/Naresh-iyer'}, {'api_path': '/artists/254315', 'header_image_url': 'https://images.genius.com/436c33530f9a94257f61cfe1d4637e4d.960x600x1.jpg', 'id': 254315, 'image_url': 'https://images.genius.com/f8cf7b93a9ed5369f464c18f825bbc12.959x959x1.png', 'is_meme_verified': False, 'is_verified': False, 'name': 'Shreya Ghoshal', 'url': 'https://genius.com/artists/Shreya-ghoshal'}]","{'api_path': '/artists/28427', 'header_image_url': 'https://images.genius.com/1b74b3c838e6b9fe4f20a9afe3c34b4a.1000x663x1.jpg', 'id': 28427, 'image_url': 'https://images.genius.com/bd2cff00d9e0f45014dd563a130c9e69.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'A.R. Rahman', 'url': 'https://genius.com/artists/Ar-rahman'}",0,False,259565.0,/artists/28427,https://images.genius.com/1b74b3c838e6b9fe4f20a9afe3c34b4a.1000x663x1.jpg,28427,https://images.genius.com/bd2cff00d9e0f45014dd563a130c9e69.1000x1000x1.jpg,False,False,A.R. Rahman,https://genius.com/artists/Ar-rahman,,
2,/songs/1938725,Genius Romanizations,A.R. Rahman & Mohit Chauhan - Nadaan Parinde (Romanized) by Genius Romanizations,https://images.genius.com/3409cbdb15a9124ae3c9b03015646821.300x300x1.jpg,https://images.genius.com/3409cbdb15a9124ae3c9b03015646821.600x600x1.jpg,1938725,7315462,complete,/Genius-romanizations-ar-rahman-and-mohit-chauhan-nadaan-parinde-romanized-lyrics,,https://genius.com/Genius-romanizations-ar-rahman-and-mohit-chauhan-nadaan-parinde-romanized-sample,"{'year': 2011, 'month': 9, 'day': 30}","September 30, 2011","Sep. 30, 2011",https://images.genius.com/3409cbdb15a9124ae3c9b03015646821.300x300x1.jpg,https://images.genius.com/3409cbdb15a9124ae3c9b03015646821.600x600x1.jpg,"{'unreviewed_annotations': 2, 'hot': False, 'pageviews': 242823}",A.R. Rahman & Mohit Chauhan - Nadaan Parinde (Romanized),A.R. Rahman & Mohit Chauhan - Nadaan Parinde (Romanized),https://genius.com/Genius-romanizations-ar-rahman-and-mohit-chauhan-nadaan-parinde-romanized-lyrics,[],"{'api_path': '/artists/1507735', 'header_image_url': 'https://images.genius.com/e5afba664f84f0cadba65e3231dd57c7.1000x495x1.png', 'id': 1507735, 'image_url': 'https://images.genius.com/086f5809e96b133dd536982629e5844b.1000x1000x1.png', 'is_meme_verified': False, 'is_verified': False, 'name': 'Genius Romanizations', 'url': 'https://genius.com/artists/Genius-romanizations'}",2,False,242823.0,/artists/1507735,https://images.genius.com/e5afba664f84f0cadba65e3231dd57c7.1000x495x1.png,1507735,https://images.genius.com/086f5809e96b133dd536982629e5844b.1000x1000x1.png,False,False,Genius Romanizations,https://genius.com/artists/Genius-romanizations,,
0,/songs/2119988,Minmini,Chinna Chinna Asai by Minmini,https://images.genius.com/bc17d28a0a0b8e7249ad0f278739bc19.300x300x1.jpg,https://images.genius.com/bc17d28a0a0b8e7249ad0f278739bc19.1000x1000x1.jpg,2119988,1549345,complete,/Minmini-chinna-chinna-asai-lyrics,,https://genius.com/Minmini-chinna-chinna-asai-sample,,,,https://images.genius.com/bc17d28a0a0b8e7249ad0f278739bc19.300x300x1.jpg,https://images.genius.com/bc17d28a0a0b8e7249ad0f278739bc19.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 193977}",Chinna Chinna Asai,Chinna Chinna Asai,https://genius.com/Minmini-chinna-chinna-asai-lyrics,[],"{'api_path': '/artists/2361254', 'header_image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'id': 2361254, 'image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'is_meme_verified': False, 'is_verified': False, 'name': 'Minmini', 'url': 'https://genius.com/artists/Minmini'}",0,False,193977.0,/artists/2361254,https://assets.genius.com/images/default_avatar_300.png?1707847067,2361254,https://assets.genius.com/images/default_avatar_300.png?1707847067,False,False,Minmini,https://genius.com/artists/Minmini,,
1,/songs/1206593,"A.R. Rahman (Ft. Alka Yagnik, Hariharan & Mohammed Aslam)","Ay Hairathe by A.R. Rahman (Ft. Alka Yagnik, Hariharan & Mohammed Aslam)",https://images.genius.com/99a7c4540997804fe86b1012f94e27aa.300x300x1.png,https://images.genius.com/99a7c4540997804fe86b1012f94e27aa.1000x1000x1.png,1206593,7315462,complete,/Ar-rahman-ay-hairathe-lyrics,,https://genius.com/Ar-rahman-ay-hairathe-sample,"{'year': 2006, 'month': 11, 'day': 16}","November 16, 2006","Nov. 16, 2006",https://images.genius.com/99a7c4540997804fe86b1012f94e27aa.300x300x1.png,https://images.genius.com/99a7c4540997804fe86b1012f94e27aa.1000x1000x1.png,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 144693}",Ay Hairathe,"Ay Hairathe (Ft. Alka Yagnik, Hariharan & Mohammed Aslam)",https://genius.com/Ar-rahman-ay-hairathe-lyrics,"[{'api_path': '/artists/349754', 'header_image_url': 'https://images.genius.com/5266016014d55ca78235a4bec71cdcd1.193x193x1.jpg', 'id': 349754, 'image_url': 'https://images.genius.com/5266016014d55ca78235a4bec71cdcd1.193x193x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Alka Yagnik', 'url': 'https://genius.com/artists/Alka-yagnik'}, {'api_path': '/artists/1172981', 'header_image_url': 'https://images.genius.com/cdb59505da1b82192c647da7b95602f7.450x450x1.jpg', 'id': 1172981, 'image_url': 'https://images.genius.com/cdb59505da1b82192c647da7b95602f7.450x450x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Hariharan', 'url': 'https://genius.com/artists/Hariharan'}, {'api_path': '/artists/2584513', 'header_image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'id': 2584513, 'image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'is_meme_verified': False, 'is_verified': False, 'name': 'Mohammed Aslam', 'url': 'https://genius.com/artists/Mohammed-aslam'}]","{'api_path': '/artists/28427', 'header_image_url': 'https://images.genius.com/1b74b3c838e6b9fe4f20a9afe3c34b4a.1000x663x1.jpg', 'id': 28427, 'image_url': 'https://images.genius.com/bd2cff00d9e0f45014dd563a130c9e69.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'A.R. Rahman', 'url': 'https://genius.com/artists/Ar-rahman'}",0,False,144693.0,/artists/28427,https://images.genius.com/1b74b3c838e6b9fe4f20a9afe3c34b4a.1000x663x1.jpg,28427,https://images.genius.com/bd2cff00d9e0f45014dd563a130c9e69.1000x1000x1.jpg,False,False,A.R. Rahman,https://genius.com/artists/Ar-rahman,,
1,/songs/1851349,Genius Romanizations,"A.R. Rahman, Anuradha & Anupama - Dil Se Re (Romanized) by Genius Romanizations",https://images.genius.com/1681bfe2375ff4bd73b3b77a349a4557.300x300x1.jpg,https://images.genius.com/1681bfe2375ff4bd73b3b77a349a4557.1000x1000x1.jpg,1851349,7315462,complete,/Genius-romanizations-ar-rahman-anuradha-and-anupama-dil-se-re-romanized-lyrics,,https://genius.com/Genius-romanizations-ar-rahman-anuradha-and-anupama-dil-se-re-romanized-sample,"{'year': 1998, 'month': 7, 'day': 8}","July 8, 1998","Jul. 8, 1998",https://images.genius.com/1681bfe2375ff4bd73b3b77a349a4557.300x300x1.jpg,https://images.genius.com/1681bfe2375ff4bd73b3b77a349a4557.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 136161}","A.R. Rahman, Anuradha & Anupama - Dil Se Re (Romanized)","A.R. Rahman, Anuradha & Anupama - Dil Se Re (Romanized)",https://genius.com/Genius-romanizations-ar-rahman-anuradha-and-anupama-dil-se-re-romanized-lyrics,[],"{'api_path': '/artists/1507735', 'header_image_url': 'https://images.genius.com/e5afba664f84f0cadba65e3231dd57c7.1000x495x1.png', 'id': 1507735, 'image_url': 'https://images.genius.com/086f5809e96b133dd536982629e5844b.1000x1000x1.png', 'is_meme_verified': False, 'is_verified': False, 'name': 'Genius Romanizations', 'url': 'https://genius.com/artists/Genius-romanizations'}",0,False,136161.0,/artists/1507735,https://images.genius.com/e5afba664f84f0cadba65e3231dd57c7.1000x495x1.png,1507735,https://images.genius.com/086f5809e96b133dd536982629e5844b.1000x1000x1.png,False,False,Genius Romanizations,https://genius.com/artists/Genius-romanizations,,
2,/songs/954577,A.R. Rahman (Ft. Alka Yagnik),Mehndi Hai Rachnewali by A.R. Rahman (Ft. Alka Yagnik),https://images.genius.com/22b89f0e6ca5ff09e9f55749fac1c55c.300x300x1.jpg,https://images.genius.com/22b89f0e6ca5ff09e9f55749fac1c55c.1000x1000x1.jpg,954577,7315462,complete,/Ar-rahman-mehndi-hai-rachnewali-lyrics,1.0,https://genius.com/Ar-rahman-mehndi-hai-rachnewali-sample,"{'year': 2000, 'month': 9, 'day': 1}","September 1, 2000","Sep. 1, 2000",https://images.genius.com/22b89f0e6ca5ff09e9f55749fac1c55c.300x300x1.jpg,https://images.genius.com/22b89f0e6ca5ff09e9f55749fac1c55c.1000x1000x1.jpg,"{'unreviewed_annotations': 2, 'hot': False, 'pageviews': 130151}",Mehndi Hai Rachnewali,Mehndi Hai Rachnewali (Ft. Alka Yagnik),https://genius.com/Ar-rahman-mehndi-hai-rachnewali-lyrics,"[{'api_path': '/artists/349754', 'header_image_url': 'https://images.genius.com/5266016014d55ca78235a4bec71cdcd1.193x193x1.jpg', 'id': 349754, 'image_url': 'https://images.genius.com/5266016014d55ca78235a4bec71cdcd1.193x193x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Alka Yagnik', 'url': 'https://genius.com/artists/Alka-yagnik'}]","{'api_path': '/artists/28427', 'header_image_url': 'https://images.genius.com/1b74b3c838e6b9fe4f20a9afe3c34b4a.1000x663x1.jpg', 'id': 28427, 'image_url': 'https://images.genius.com/bd2cff00d9e0f45014dd563a130c9e69.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'A.R. Rahman', 'url': 'https://genius.com/artists/Ar-rahman'}",2,False,130151.0,/artists/28427,https://images.genius.com/1b74b3c838e6b9fe4f20a9afe3c34b4a.1000x663x1.jpg,28427,https://images.genius.com/bd2cff00d9e0f45014dd563a130c9e69.1000x1000x1.jpg,False,False,A.R. Rahman,https://genius.com/artists/Ar-rahman,,
1,/songs/6418734,Genius Romanizations,A.R. Rahman - Jai Ho (Romanized) by Genius Romanizations,https://images.genius.com/7db3f74dc50b61c2b5508a894f41465e.300x300x1.jpg,https://images.genius.com/7db3f74dc50b61c2b5508a894f41465e.1000x1000x1.jpg,6418734,7315462,complete,/Genius-romanizations-ar-rahman-jai-ho-romanized-lyrics,,https://genius.com/Genius-romanizations-ar-rahman-jai-ho-romanized-sample,"{'year': 2008, 'month': 11, 'day': 25}","November 25, 2008","Nov. 25, 2008",https://images.genius.com/df17ba4efafb48961e6227ca93928b16.300x300x1.png,https://images.genius.com/df17ba4efafb48961e6227ca93928b16.1000x1000x1.png,"{'unreviewed_annotations': 1, 'hot': False, 'pageviews': 111082}",A.R. Rahman - Jai Ho (Romanized),A.R. Rahman - Jai Ho (Romanized),https://genius.com/Genius-romanizations-ar-rahman-jai-ho-romanized-lyrics,[],"{'api_path': '/artists/1507735', 'header_image_url': 'https://images.genius.com/e5afba664f84f0cadba65e3231dd57c7.1000x495x1.png', 'id': 1507735, 'image_url': 'https://images.genius.com/086f5809e96b133dd536982629e5844b.1000x1000x1.png', 'is_meme_verified': False, 'is_verified': False, 'name': 'Genius Romanizations', 'url': 'https://genius.com/artists/Genius-romanizations'}",1,False,111082.0,/artists/1507735,https://images.genius.com/e5afba664f84f0cadba65e3231dd57c7.1000x495x1.png,1507735,https://images.genius.com/086f5809e96b133dd536982629e5844b.1000x1000x1.png,False,False,Genius Romanizations,https://genius.com/artists/Genius-romanizations,,
0,/songs/9925311,ARJIT SINGH,Tum Hi Ho by ARJIT SINGH,https://assets.genius.com/images/default_cover_image.png?1707847067,https://assets.genius.com/images/default_cover_image.png?1707847067,9925311,21415251,complete,/Arjit-singh-tum-hi-ho-lyrics,,https://genius.com/Arjit-singh-tum-hi-ho-sample,,,,https://assets.genius.com/images/default_cover_image.png?1707847067,https://assets.genius.com/images/default_cover_image.png?1707847067,"{'unreviewed_annotations': 0, 'hot': False}",Tum Hi Ho,Tum Hi Ho,https://genius.com/Arjit-singh-tum-hi-ho-lyrics,[],"{'api_path': '/artists/2511265', 'header_image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'id': 2511265, 'image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'is_meme_verified': False, 'is_verified': False, 'name': 'ARJIT SINGH', 'url': 'https://genius.com/artists/Arjit-singh'}",0,False,,/artists/2511265,https://assets.genius.com/images/default_avatar_300.png?1707847067,2511265,https://assets.genius.com/images/default_avatar_300.png?1707847067,False,False,ARJIT SINGH,https://genius.com/artists/Arjit-singh,,
0,/songs/9106454,ARJIT SINGH,Bandeya by ARJIT SINGH,https://assets.genius.com/images/default_cover_image.png?1707847067,https://assets.genius.com/images/default_cover_image.png?1707847067,9106454,20789860,complete,/Arjit-singh-bandeya-lyrics,,https://genius.com/Arjit-singh-bandeya-sample,,,,https://assets.genius.com/images/default_cover_image.png?1707847067,https://assets.genius.com/images/default_cover_image.png?1707847067,"{'unreviewed_annotations': 0, 'hot': False}",Bandeya,Bandeya,https://genius.com/Arjit-singh-bandeya-lyrics,[],"{'api_path': '/artists/2511265', 'header_image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'id': 2511265, 'image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'is_meme_verified': False, 'is_verified': False, 'name': 'ARJIT SINGH', 'url': 'https://genius.com/artists/Arjit-singh'}",0,False,,/artists/2511265,https://assets.genius.com/images/default_avatar_300.png?1707847067,2511265,https://assets.genius.com/images/default_avatar_300.png?1707847067,False,False,ARJIT SINGH,https://genius.com/artists/Arjit-singh,,
0,/songs/7720169,ARJIT SINGH (Ft. Pooja Hegde & Prabhas),Aashiqui Aa Gayi by ARJIT SINGH (Ft. Pooja Hegde & Prabhas),https://assets.genius.com/images/default_cover_image.png?1707847067,https://assets.genius.com/images/default_cover_image.png?1707847067,7720169,15984241,complete,/Arjit-singh-aashiqui-aa-gayi-lyrics,,https://genius.com/Arjit-singh-aashiqui-aa-gayi-sample,"{'year': 2021, 'month': 11, 'day': 30}","November 30, 2021","Nov. 30, 2021",https://assets.genius.com/images/default_cover_image.png?1707847067,https://assets.genius.com/images/default_cover_image.png?1707847067,"{'unreviewed_annotations': 0, 'hot': False}",Aashiqui Aa Gayi,Aashiqui Aa Gayi (Ft. Pooja Hegde & Prabhas),https://genius.com/Arjit-singh-aashiqui-aa-gayi-lyrics,"[{'api_path': '/artists/2748927', 'header_image_url': 'https://images.genius.com/e72a05f3372cfe7291d9635b215e65d9.620x735x1.jpg', 'id': 2748927, 'image_url': 'https://images.genius.com/dcc69aac0c3c691ddda37453d38381eb.572x572x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Pooja Hegde', 'url': 'https://genius.com/artists/Pooja-hegde'}, {'api_path': '/artists/1296258', 'header_image_url': 'https://images.genius.com/4353a294eac72d3f2afbd4d33fc70114.667x1000x1.jpg', 'id': 1296258, 'image_url': 'https://images.genius.com/196ba5d006b498c226834706ff9bb14e.800x800x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Prabhas', 'url': 'https://genius.com/artists/Prabhas'}]","{'api_path': '/artists/2511265', 'header_image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'id': 2511265, 'image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'is_meme_verified': False, 'is_verified': False, 'name': 'ARJIT SINGH', 'url': 'https://genius.com/artists/Arjit-singh'}",0,False,,/artists/2511265,https://assets.genius.com/images/default_avatar_300.png?1707847067,2511265,https://assets.genius.com/images/default_avatar_300.png?1707847067,False,False,ARJIT SINGH,https://genius.com/artists/Arjit-singh,,
0,/songs/6252937,ARJIT SINGH (Ft. Arijit Singh),KHAIRIYAT by ARJIT SINGH (Ft. Arijit Singh),https://assets.genius.com/images/default_cover_image.png?1707847067,https://assets.genius.com/images/default_cover_image.png?1707847067,6252937,12420511,complete,/Arjit-singh-khairiyat-annotated,,https://genius.com/Arjit-singh-khairiyat-sample,"{'year': 2019, 'month': 9, 'day': 26}","September 26, 2019","Sep. 26, 2019",https://assets.genius.com/images/default_cover_image.png?1707847067,https://assets.genius.com/images/default_cover_image.png?1707847067,"{'unreviewed_annotations': 0, 'hot': False}",KHAIRIYAT,KHAIRIYAT (Ft. Arijit Singh),https://genius.com/Arjit-singh-khairiyat-annotated,"[{'api_path': '/artists/205744', 'header_image_url': 'https://images.genius.com/069c1e2bfeb8c91a45e1fd3c4d4ae1e3.1000x625x1.jpg', 'id': 205744, 'image_url': 'https://images.genius.com/e0da914ce245052a17695204889d2524.380x380x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Arijit Singh', 'url': 'https://genius.com/artists/Arijit-singh'}]","{'api_path': '/artists/2511265', 'header_image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'id': 2511265, 'image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'is_meme_verified': False, 'is_verified': False, 'name': 'ARJIT SINGH', 'url': 'https://genius.com/artists/Arjit-singh'}",0,False,,/artists/2511265,https://assets.genius.com/images/default_avatar_300.png?1707847067,2511265,https://assets.genius.com/images/default_avatar_300.png?1707847067,False,False,ARJIT SINGH,https://genius.com/artists/Arjit-singh,,
0,/songs/10044778,ARJIT SINGH (Ft. T-Series),TUM HE HO by ARJIT SINGH (Ft. T-Series),https://assets.genius.com/images/default_cover_image.png?1707847067,https://assets.genius.com/images/default_cover_image.png?1707847067,10044778,21557945,complete,/Arjit-singh-tum-he-ho-lyrics,,https://genius.com/Arjit-singh-tum-he-ho-sample,"{'year': 2013, 'month': 4, 'day': 6}","April 6, 2013","Apr. 6, 2013",https://assets.genius.com/images/default_cover_image.png?1707847067,https://assets.genius.com/images/default_cover_image.png?1707847067,"{'unreviewed_annotations': 0, 'hot': False}",TUM HE HO,TUM HE HO (Ft. T-Series),https://genius.com/Arjit-singh-tum-he-ho-lyrics,"[{'api_path': '/artists/154197', 'header_image_url': 'https://images.genius.com/35759a3c105006ea598bf879469027b6.1000x563x1.jpg', 'id': 154197, 'image_url': 'https://images.genius.com/9e0956eba1f64b9ccf742bb0a54313c9.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'T-Series', 'url': 'https://genius.com/artists/T-series'}]","{'api_path': '/artists/2511265', 'header_image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'id': 2511265, 'image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'is_meme_verified': False, 'is_verified': False, 'name': 'ARJIT SINGH', 'url': 'https://genius.com/artists/Arjit-singh'}",0,False,,/artists/2511265,https://assets.genius.com/images/default_avatar_300.png?1707847067,2511265,https://assets.genius.com/images/default_avatar_300.png?1707847067,False,False,ARJIT SINGH,https://genius.com/artists/Arjit-singh,,
1,/songs/8713041,TheHills79,2023 TheHills79 Listening Log by TheHills79,https://images.genius.com/5de8373cd26b4c119669ff0601cd1f51.300x300x1.png,https://images.genius.com/5de8373cd26b4c119669ff0601cd1f51.1000x1000x1.png,8713041,4001617,complete,/Thehills79-2023-thehills79-listening-log-annotated,,https://genius.com/Thehills79-2023-thehills79-listening-log-sample,"{'year': 2023, 'month': 1, 'day': 1}","January 1, 2023","Jan. 1, 2023",https://images.genius.com/5de8373cd26b4c119669ff0601cd1f51.300x300x1.png,https://images.genius.com/5de8373cd26b4c119669ff0601cd1f51.1000x1000x1.png,"{'unreviewed_annotations': 0, 'hot': False}",2023 TheHills79 Listening Log,2023 TheHills79 Listening Log,https://genius.com/Thehills79-2023-thehills79-listening-log-annotated,[],"{'api_path': '/artists/1108110', 'header_image_url': 'https://images.genius.com/62e642e29c353394e8562b4b6e2b344e.564x513x1.jpg', 'id': 1108110, 'image_url': 'https://images.genius.com/5e3bdea6c8a00c238d77c42da88c69bb.500x500x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'TheHills79', 'url': 'https://genius.com/artists/Thehills79'}",0,False,,/artists/1108110,https://images.genius.com/62e642e29c353394e8562b4b6e2b344e.564x513x1.jpg,1108110,https://images.genius.com/5e3bdea6c8a00c238d77c42da88c69bb.500x500x1.jpg,False,False,TheHills79,https://genius.com/artists/Thehills79,,
1,/songs/9863591,TheHills79,2024 TheHills79 Listening Log by TheHills79,https://images.genius.com/e268df69df71aef94161989e4a8c8a0a.300x191x1.jpg,https://images.genius.com/e268df69df71aef94161989e4a8c8a0a.1000x635x1.jpg,9863591,4001617,complete,/Thehills79-2024-thehills79-listening-log-annotated,,https://genius.com/Thehills79-2024-thehills79-listening-log-sample,"{'year': 2024, 'month': 1, 'day': 1}","January 1, 2024","Jan. 1, 2024",https://images.genius.com/e268df69df71aef94161989e4a8c8a0a.300x191x1.jpg,https://images.genius.com/e268df69df71aef94161989e4a8c8a0a.1000x635x1.jpg,"{'unreviewed_annotations': 1, 'hot': False}",2024 TheHills79 Listening Log,2024 TheHills79 Listening Log,https://genius.com/Thehills79-2024-thehills79-listening-log-annotated,[],"{'api_path': '/artists/1108110', 'header_image_url': 'https://images.genius.com/62e642e29c353394e8562b4b6e2b344e.564x513x1.jpg', 'id': 1108110, 'image_url': 'https://images.genius.com/5e3bdea6c8a00c238d77c42da88c69bb.500x500x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'TheHills79', 'url': 'https://genius.com/artists/Thehills79'}",1,False,,/artists/1108110,https://images.genius.com/62e642e29c353394e8562b4b6e2b344e.564x513x1.jpg,1108110,https://images.genius.com/5e3bdea6c8a00c238d77c42da88c69bb.500x500x1.jpg,False,False,TheHills79,https://genius.com/artists/Thehills79,,
1,/songs/2335306,MoskoShake - The Half Black Nigga,Barhe Baap Ki Bigri Aulaad by MoskoShake - The Half Black Nigga,https://assets.genius.com/images/default_cover_image.png?1707847067,https://assets.genius.com/images/default_cover_image.png?1707847067,2335306,2383308,complete,/Moskoshake-the-half-black-nigga-barhe-baap-ki-bigri-aulaad-lyrics,,https://genius.com/Moskoshake-the-half-black-nigga-barhe-baap-ki-bigri-aulaad-sample,,,,https://assets.genius.com/images/default_cover_image.png?1707847067,https://assets.genius.com/images/default_cover_image.png?1707847067,"{'unreviewed_annotations': 0, 'hot': False}",Barhe Baap Ki Bigri Aulaad,Barhe Baap Ki Bigri Aulaad,https://genius.com/Moskoshake-the-half-black-nigga-barhe-baap-ki-bigri-aulaad-lyrics,[],"{'api_path': '/artists/581552', 'header_image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'id': 581552, 'image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'is_meme_verified': False, 'is_verified': False, 'name': 'MoskoShake - The Half Black Nigga', 'url': 'https://genius.com/artists/Moskoshake-the-half-black-nigga'}",0,False,,/artists/581552,https://assets.genius.com/images/default_avatar_300.png?1707847067,581552,https://assets.genius.com/images/default_avatar_300.png?1707847067,False,False,MoskoShake - The Half Black Nigga,https://genius.com/artists/Moskoshake-the-half-black-nigga,,
1,/songs/6521747,Genius Romanizations,Arijit Singh & Alka Yagnik - Agar Tum Saath Ho (Romanized) by Genius Romanizations,https://images.genius.com/779293ad8796113fb790e7c1b3818e64.300x300x1.png,https://images.genius.com/779293ad8796113fb790e7c1b3818e64.1000x1000x1.png,6521747,7315462,complete,/Genius-romanizations-arijit-singh-and-alka-yagnik-agar-tum-saath-ho-romanized-lyrics,2.0,https://genius.com/Genius-romanizations-arijit-singh-and-alka-yagnik-agar-tum-saath-ho-romanized-sample,"{'year': 2015, 'month': 10, 'day': 19}","October 19, 2015","Oct. 19, 2015",https://images.genius.com/779293ad8796113fb790e7c1b3818e64.300x300x1.png,https://images.genius.com/779293ad8796113fb790e7c1b3818e64.1000x1000x1.png,"{'unreviewed_annotations': 1, 'hot': False, 'pageviews': 752822}",Arijit Singh & Alka Yagnik - Agar Tum Saath Ho (Romanized),Arijit Singh & Alka Yagnik - Agar Tum Saath Ho (Romanized),https://genius.com/Genius-romanizations-arijit-singh-and-alka-yagnik-agar-tum-saath-ho-romanized-lyrics,[],"{'api_path': '/artists/1507735', 'header_image_url': 'https://images.genius.com/e5afba664f84f0cadba65e3231dd57c7.1000x495x1.png', 'id': 1507735, 'image_url': 'https://images.genius.com/086f5809e96b133dd536982629e5844b.1000x1000x1.png', 'is_meme_verified': False, 'is_verified': False, 'name': 'Genius Romanizations', 'url': 'https://genius.com/artists/Genius-romanizations'}",1,False,752822.0,/artists/1507735,https://images.genius.com/e5afba664f84f0cadba65e3231dd57c7.1000x495x1.png,1507735,https://images.genius.com/086f5809e96b133dd536982629e5844b.1000x1000x1.png,False,False,Genius Romanizations,https://genius.com/artists/Genius-romanizations,,
